2025-04-05-03-23: using tensorboard
2025-04-05-03-27: Get lr 3e-06 from base lr 3e-06 with none
2025-04-05-03-27: {'overall': {'trainable': '472.99M', 'non_trainable': '60.49M', 'total': '533.48M'}, 'content_codec': {'trainable': '63.59M', 'non_trainable': '0', 'total': '63.59M'}, 'condition_codec': {'trainable': '0', 'non_trainable': '0', 'total': '0'}, 'transformer': {'trainable': '409.4M', 'non_trainable': '60.49M', 'total': '469.89M'}, 'first_stage_permuter': {'trainable': '0', 'non_trainable': '0', 'total': '0'}}
2025-04-05-03-27: Distributed, begin DDP the model...
2025-04-05-03-27: Distributed, DDP model done!
2025-04-05-03-27: audioset_train: global rank 0: prepare solver done!
2025-04-05-03-27: audioset_train: global rank 0: start training...
2025-04-05-03-33: audioset_train: train: Epoch 0/1000 iter 0/10055 || | loss: 40.2859 || lr_lr: 3.447e-06 || data_time: 339.0s | fbward_time: 11.7s | iter_time: 350.7s | iter_avg_time: 350.7s | epoch_time: 05m:50s | spend_time: 05m:50s | left_time: 40815d:06h:02m:02s
2025-04-07-12-58: audioset_train: train: Epoch 12/1000 iter 9940/10055 || | loss: 4.4694 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 04h:20m:30s | spend_time: 2d:09h:30m:32s | left_time: 182d:02h:07m:57s
2025-04-07-13-00: audioset_train: train: Epoch 12/1000 iter 10040/10055 || | loss: 4.5582 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 04h:23m:07s | spend_time: 2d:09h:33m:09s | left_time: 182d:02h:02m:44s
2025-04-07-13-01: Begin to sample...
2025-04-07-13-02: save condition to /public/home/linzhaocheng/Noisy-to-clean/OUTPUT/audioset_train/2025-04-05T03-22-50/images/train/condition/e0000000012_itr0000010054_rank0_ema.jpg
2025-04-07-13-02: save input_image to /public/home/linzhaocheng/Noisy-to-clean/OUTPUT/audioset_train/2025-04-05T03-22-50/images/train/input_image/e0000000012_itr0000010054_rank0_ema.jpg
2025-04-07-13-02: save reconstruction_image to /public/home/linzhaocheng/Noisy-to-clean/OUTPUT/audioset_train/2025-04-05T03-22-50/images/train/reconstruction_image/e0000000012_itr0000010054_rank0_ematxt
2025-04-07-13-02: save cond1_cont1_fr0_image to /public/home/linzhaocheng/Noisy-to-clean/OUTPUT/audioset_train/2025-04-05T03-22-50/images/train/cond1_cont1_fr0_image/e0000000012_itr0000010054_rank0_ematxt
2025-04-07-13-02: save cond1_cont1_fr0.5_image to /public/home/linzhaocheng/Noisy-to-clean/OUTPUT/audioset_train/2025-04-05T03-22-50/images/train/cond1_cont1_fr0.5_image/e0000000012_itr0000010054_rank0_ematxt
2025-04-07-13-02: save cond1_cont1_fr1.0_image to /public/home/linzhaocheng/Noisy-to-clean/OUTPUT/audioset_train/2025-04-05T03-22-50/images/train/cond1_cont1_fr1.0_image/e0000000012_itr0000010054_rank0_ematxt
2025-04-07-13-02: Sample done, time: 69.10
2025-04-07-13-02: saved in /public/home/linzhaocheng/Noisy-to-clean/OUTPUT/audioset_train/2025-04-05T03-22-50/checkpoint/last.pth
2025-04-07-13-05: audioset_train: train: Epoch 13/1000 iter 85/10055 || | loss: 4.4118 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.7s | iter_time: 1.7s | iter_avg_time: 1.6s | epoch_time: 02m:29s | spend_time: 2d:09h:37m:17s | left_time: 182d:03h:53m:51s
2025-04-07-13-07: audioset_train: train: Epoch 13/1000 iter 185/10055 || | loss: 4.3617 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 05m:06s | spend_time: 2d:09h:39m:54s | left_time: 182d:03h:48m:29s
2025-04-07-13-10: audioset_train: train: Epoch 13/1000 iter 285/10055 || | loss: 4.6363 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.2s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 07m:43s | spend_time: 2d:09h:42m:31s | left_time: 182d:03h:44m:38s
2025-04-07-13-12: audioset_train: train: Epoch 13/1000 iter 385/10055 || | loss: 4.5814 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 10m:20s | spend_time: 2d:09h:45m:08s | left_time: 182d:03h:39m:07s
2025-04-07-13-15: audioset_train: train: Epoch 13/1000 iter 485/10055 || | loss: 4.4893 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 12m:56s | spend_time: 2d:09h:47m:44s | left_time: 182d:03h:34m:04s
2025-04-07-13-18: audioset_train: train: Epoch 13/1000 iter 585/10055 || | loss: 4.6208 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 15m:34s | spend_time: 2d:09h:50m:22s | left_time: 182d:03h:29m:38s
2025-04-07-13-20: audioset_train: train: Epoch 13/1000 iter 685/10055 || | loss: 4.6194 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 18m:11s | spend_time: 2d:09h:52m:59s | left_time: 182d:03h:26m:03s
2025-04-07-13-23: audioset_train: train: Epoch 13/1000 iter 785/10055 || | loss: 4.5782 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 20m:48s | spend_time: 2d:09h:55m:36s | left_time: 182d:03h:20m:27s
2025-04-07-13-26: audioset_train: train: Epoch 13/1000 iter 885/10055 || | loss: 4.4618 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.2s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 23m:24s | spend_time: 2d:09h:58m:12s | left_time: 182d:03h:14m:59s
2025-04-07-13-28: audioset_train: train: Epoch 13/1000 iter 985/10055 || | loss: 4.3568 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 26m:00s | spend_time: 2d:10h:00m:48s | left_time: 182d:03h:09m:24s
2025-04-07-13-31: audioset_train: train: Epoch 13/1000 iter 1085/10055 || | loss: 4.3361 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 28m:36s | spend_time: 2d:10h:03m:24s | left_time: 182d:03h:03m:28s
2025-04-07-13-33: audioset_train: train: Epoch 13/1000 iter 1185/10055 || | loss: 4.4114 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 31m:15s | spend_time: 2d:10h:06m:03s | left_time: 182d:03h:01m:32s
2025-04-07-13-36: audioset_train: train: Epoch 13/1000 iter 1285/10055 || | loss: 4.7328 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.2s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 33m:54s | spend_time: 2d:10h:08m:42s | left_time: 182d:02h:58m:34s
2025-04-07-13-39: audioset_train: train: Epoch 13/1000 iter 1385/10055 || | loss: 4.4359 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 36m:33s | spend_time: 2d:10h:11m:21s | left_time: 182d:02h:56m:25s
2025-04-07-13-41: audioset_train: train: Epoch 13/1000 iter 1485/10055 || | loss: 4.5660 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 39m:09s | spend_time: 2d:10h:13m:57s | left_time: 182d:02h:50m:37s
2025-04-07-13-44: audioset_train: train: Epoch 13/1000 iter 1585/10055 || | loss: 4.3910 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 41m:45s | spend_time: 2d:10h:16m:33s | left_time: 182d:02h:45m:05s
2025-04-07-13-46: audioset_train: train: Epoch 13/1000 iter 1685/10055 || | loss: 3.9823 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 44m:21s | spend_time: 2d:10h:19m:09s | left_time: 182d:02h:39m:22s
2025-04-07-13-49: audioset_train: train: Epoch 13/1000 iter 1785/10055 || | loss: 4.3105 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 46m:57s | spend_time: 2d:10h:21m:45s | left_time: 182d:02h:33m:58s
2025-04-07-13-52: audioset_train: train: Epoch 13/1000 iter 1885/10055 || | loss: 4.6222 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 49m:34s | spend_time: 2d:10h:24m:22s | left_time: 182d:02h:28m:53s
2025-04-07-13-54: audioset_train: train: Epoch 13/1000 iter 1985/10055 || | loss: 4.3195 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.2s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 52m:11s | spend_time: 2d:10h:27m:00s | left_time: 182d:02h:24m:53s
2025-04-07-13-57: audioset_train: train: Epoch 13/1000 iter 2085/10055 || | loss: 4.2573 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 54m:50s | spend_time: 2d:10h:29m:38s | left_time: 182d:02h:22m:38s
2025-04-07-14-00: audioset_train: train: Epoch 13/1000 iter 2185/10055 || | loss: 4.5141 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 57m:26s | spend_time: 2d:10h:32m:14s | left_time: 182d:02h:16m:35s
2025-04-07-14-02: audioset_train: train: Epoch 13/1000 iter 2285/10055 || | loss: 4.5872 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:00m:05s | spend_time: 2d:10h:34m:53s | left_time: 182d:02h:14m:27s
2025-04-07-14-05: audioset_train: train: Epoch 13/1000 iter 2385/10055 || | loss: 4.6507 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:02m:41s | spend_time: 2d:10h:37m:29s | left_time: 182d:02h:08m:53s
2025-04-07-14-07: audioset_train: train: Epoch 13/1000 iter 2485/10055 || | loss: 4.6578 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:05m:18s | spend_time: 2d:10h:40m:06s | left_time: 182d:02h:03m:11s
2025-04-07-14-10: audioset_train: train: Epoch 13/1000 iter 2585/10055 || | loss: 4.4115 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:07m:54s | spend_time: 2d:10h:42m:42s | left_time: 182d:01h:57m:41s
2025-04-07-14-13: audioset_train: train: Epoch 13/1000 iter 2685/10055 || | loss: 4.3872 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 01h:10m:33s | spend_time: 2d:10h:45m:21s | left_time: 182d:01h:55m:42s
2025-04-07-14-15: audioset_train: train: Epoch 13/1000 iter 2785/10055 || | loss: 4.3644 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:13m:12s | spend_time: 2d:10h:48m:00s | left_time: 182d:01h:53m:33s
2025-04-07-14-18: audioset_train: train: Epoch 13/1000 iter 2885/10055 || | loss: 4.2769 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:15m:48s | spend_time: 2d:10h:50m:36s | left_time: 182d:01h:48m:07s
2025-04-07-14-21: audioset_train: train: Epoch 13/1000 iter 2985/10055 || | loss: 4.4294 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 01h:18m:24s | spend_time: 2d:10h:53m:12s | left_time: 182d:01h:42m:43s
2025-04-07-14-23: audioset_train: train: Epoch 13/1000 iter 3085/10055 || | loss: 4.5024 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:21m:01s | spend_time: 2d:10h:55m:49s | left_time: 182d:01h:37m:20s
2025-04-07-14-26: audioset_train: train: Epoch 13/1000 iter 3185/10055 || | loss: 4.3184 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:23m:37s | spend_time: 2d:10h:58m:25s | left_time: 182d:01h:31m:40s
2025-04-07-14-28: audioset_train: train: Epoch 13/1000 iter 3285/10055 || | loss: 4.2759 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 01h:26m:13s | spend_time: 2d:11h:01m:01s | left_time: 182d:01h:26m:31s
2025-04-07-14-31: audioset_train: train: Epoch 13/1000 iter 3385/10055 || | loss: 4.4276 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 01h:28m:54s | spend_time: 2d:11h:03m:42s | left_time: 182d:01h:26m:48s
2025-04-07-14-34: audioset_train: train: Epoch 13/1000 iter 3485/10055 || | loss: 4.5365 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 01h:31m:33s | spend_time: 2d:11h:06m:21s | left_time: 182d:01h:24m:36s
2025-04-07-14-36: audioset_train: train: Epoch 13/1000 iter 3585/10055 || | loss: 4.5254 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 01h:34m:10s | spend_time: 2d:11h:08m:58s | left_time: 182d:01h:19m:26s
2025-04-07-14-39: audioset_train: train: Epoch 13/1000 iter 3685/10055 || | loss: 4.4254 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:36m:46s | spend_time: 2d:11h:11m:34s | left_time: 182d:01h:14m:22s
2025-04-07-14-42: audioset_train: train: Epoch 13/1000 iter 3785/10055 || | loss: 4.4979 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:39m:22s | spend_time: 2d:11h:14m:10s | left_time: 182d:01h:08m:36s
2025-04-07-14-44: audioset_train: train: Epoch 13/1000 iter 3885/10055 || | loss: 4.5899 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 01h:41m:59s | spend_time: 2d:11h:16m:47s | left_time: 182d:01h:03m:50s
2025-04-07-14-47: audioset_train: train: Epoch 13/1000 iter 3985/10055 || | loss: 4.1807 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.4s | iter_time: 1.4s | iter_avg_time: 1.6s | epoch_time: 01h:44m:42s | spend_time: 2d:11h:19m:30s | left_time: 182d:01h:06m:26s
2025-04-07-14-50: audioset_train: train: Epoch 13/1000 iter 4085/10055 || | loss: 4.5160 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:47m:23s | spend_time: 2d:11h:22m:11s | left_time: 182d:01h:07m:17s
2025-04-07-14-52: audioset_train: train: Epoch 13/1000 iter 4185/10055 || | loss: 4.6105 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.2s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 01h:50m:00s | spend_time: 2d:11h:24m:48s | left_time: 182d:01h:02m:00s
2025-04-07-14-55: audioset_train: train: Epoch 13/1000 iter 4285/10055 || | loss: 4.3273 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:52m:38s | spend_time: 2d:11h:27m:26s | left_time: 182d:00h:59m:21s
2025-04-07-14-57: audioset_train: train: Epoch 13/1000 iter 4385/10055 || | loss: 4.5711 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:55m:16s | spend_time: 2d:11h:30m:04s | left_time: 182d:00h:56m:07s
2025-04-07-15-00: audioset_train: train: Epoch 13/1000 iter 4485/10055 || | loss: 4.2806 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 01h:57m:55s | spend_time: 2d:11h:32m:43s | left_time: 182d:00h:53m:15s
2025-04-07-15-03: audioset_train: train: Epoch 13/1000 iter 4585/10055 || | loss: 4.5696 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 02h:00m:31s | spend_time: 2d:11h:35m:19s | left_time: 182d:00h:48m:00s
2025-04-07-15-05: audioset_train: train: Epoch 13/1000 iter 4685/10055 || | loss: 4.4869 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:03m:07s | spend_time: 2d:11h:37m:55s | left_time: 182d:00h:42m:04s
2025-04-07-15-08: audioset_train: train: Epoch 13/1000 iter 4785/10055 || | loss: 4.4011 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:05m:43s | spend_time: 2d:11h:40m:31s | left_time: 182d:00h:36m:23s
2025-04-07-15-10: audioset_train: train: Epoch 13/1000 iter 4885/10055 || | loss: 4.1594 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:08m:19s | spend_time: 2d:11h:43m:07s | left_time: 182d:00h:30m:46s
2025-04-07-15-13: audioset_train: train: Epoch 13/1000 iter 4985/10055 || | loss: 4.6573 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:10m:57s | spend_time: 2d:11h:45m:45s | left_time: 182d:00h:26m:57s
2025-04-07-15-16: audioset_train: train: Epoch 13/1000 iter 5085/10055 || | loss: 4.5118 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 02h:13m:34s | spend_time: 2d:11h:48m:22s | left_time: 182d:00h:23m:14s
2025-04-07-15-18: audioset_train: train: Epoch 13/1000 iter 5185/10055 || | loss: 4.5067 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.3s | iter_time: 1.3s | iter_avg_time: 1.6s | epoch_time: 02h:16m:15s | spend_time: 2d:11h:51m:03s | left_time: 182d:00h:23m:16s
2025-04-07-15-21: audioset_train: train: Epoch 13/1000 iter 5285/10055 || | loss: 4.5800 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:18m:52s | spend_time: 2d:11h:53m:40s | left_time: 182d:00h:18m:11s
2025-04-07-15-24: audioset_train: train: Epoch 13/1000 iter 5385/10055 || | loss: 4.4276 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:21m:28s | spend_time: 2d:11h:56m:16s | left_time: 182d:00h:12m:33s
2025-04-07-15-26: audioset_train: train: Epoch 13/1000 iter 5485/10055 || | loss: 4.5098 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 02h:24m:04s | spend_time: 2d:11h:58m:52s | left_time: 182d:00h:07m:21s
2025-04-07-15-29: audioset_train: train: Epoch 13/1000 iter 5585/10055 || | loss: 4.6228 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 02h:26m:41s | spend_time: 2d:12h:01m:29s | left_time: 182d:00h:02m:00s
2025-04-07-15-31: audioset_train: train: Epoch 13/1000 iter 5685/10055 || | loss: 4.4308 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:29m:20s | spend_time: 2d:12h:04m:08s | left_time: 182d:00h:01m:02s
2025-04-07-15-34: audioset_train: train: Epoch 13/1000 iter 5785/10055 || | loss: 4.2248 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.3s | iter_time: 1.3s | iter_avg_time: 1.6s | epoch_time: 02h:31m:58s | spend_time: 2d:12h:06m:46s | left_time: 181d:23h:57m:25s
2025-04-07-15-37: audioset_train: train: Epoch 13/1000 iter 5885/10055 || | loss: 4.3814 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:34m:37s | spend_time: 2d:12h:09m:25s | left_time: 181d:23h:54m:36s
2025-04-07-15-39: audioset_train: train: Epoch 13/1000 iter 5985/10055 || | loss: 4.1409 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:37m:13s | spend_time: 2d:12h:12m:01s | left_time: 181d:23h:49m:06s
2025-04-07-15-42: audioset_train: train: Epoch 13/1000 iter 6085/10055 || | loss: 4.3897 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:39m:49s | spend_time: 2d:12h:14m:37s | left_time: 181d:23h:44m:07s
2025-04-07-15-45: audioset_train: train: Epoch 13/1000 iter 6185/10055 || | loss: 4.6463 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.2s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 02h:42m:28s | spend_time: 2d:12h:17m:16s | left_time: 181d:23h:41m:28s
2025-04-07-15-47: audioset_train: train: Epoch 13/1000 iter 6285/10055 || | loss: 4.6560 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:45m:05s | spend_time: 2d:12h:19m:53s | left_time: 181d:23h:37m:32s
2025-04-07-15-50: audioset_train: train: Epoch 13/1000 iter 6385/10055 || | loss: 4.4114 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:47m:42s | spend_time: 2d:12h:22m:30s | left_time: 181d:23h:32m:22s
2025-04-07-15-52: audioset_train: train: Epoch 13/1000 iter 6485/10055 || | loss: 4.4918 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.2s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 02h:50m:20s | spend_time: 2d:12h:25m:08s | left_time: 181d:23h:29m:04s
2025-04-07-15-55: audioset_train: train: Epoch 13/1000 iter 6585/10055 || | loss: 4.0596 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:52m:56s | spend_time: 2d:12h:27m:44s | left_time: 181d:23h:23m:30s
2025-04-07-15-58: audioset_train: train: Epoch 13/1000 iter 6685/10055 || | loss: 4.2497 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:55m:35s | spend_time: 2d:12h:30m:23s | left_time: 181d:23h:21m:33s
2025-04-07-16-00: audioset_train: train: Epoch 13/1000 iter 6785/10055 || | loss: 4.2231 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:58m:15s | spend_time: 2d:12h:33m:04s | left_time: 181d:23h:21m:15s
2025-04-07-16-03: audioset_train: train: Epoch 13/1000 iter 6885/10055 || | loss: 4.5196 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:00m:52s | spend_time: 2d:12h:35m:40s | left_time: 181d:23h:15m:42s
2025-04-07-16-06: audioset_train: train: Epoch 13/1000 iter 6985/10055 || | loss: 4.5599 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 03h:03m:29s | spend_time: 2d:12h:38m:17s | left_time: 181d:23h:12m:15s
2025-04-07-16-08: audioset_train: train: Epoch 13/1000 iter 7085/10055 || | loss: 4.5542 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:06m:06s | spend_time: 2d:12h:40m:54s | left_time: 181d:23h:06m:53s
2025-04-07-16-11: audioset_train: train: Epoch 13/1000 iter 7185/10055 || | loss: 4.3734 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:08m:42s | spend_time: 2d:12h:43m:30s | left_time: 181d:23h:01m:34s
2025-04-07-16-13: audioset_train: train: Epoch 13/1000 iter 7285/10055 || | loss: 4.5126 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:11m:19s | spend_time: 2d:12h:46m:07s | left_time: 181d:22h:57m:02s
2025-04-07-16-16: audioset_train: train: Epoch 13/1000 iter 7385/10055 || | loss: 4.5195 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:13m:55s | spend_time: 2d:12h:48m:44s | left_time: 181d:22h:52m:01s
2025-04-07-16-19: audioset_train: train: Epoch 13/1000 iter 7485/10055 || | loss: 4.5022 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.2s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 03h:16m:33s | spend_time: 2d:12h:51m:21s | left_time: 181d:22h:48m:38s
2025-04-07-16-21: audioset_train: train: Epoch 13/1000 iter 7585/10055 || | loss: 4.6205 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:19m:10s | spend_time: 2d:12h:53m:58s | left_time: 181d:22h:43m:19s
